http,36.66.242.118:8080,69
http,103.41.250.97:8080,75
http,103.142.255.43:1111,71
http,163.223.78.107:8080,67
http,103.39.51.156:8089,78
http,46.173.211.221:12880,71
http,160.248.7.177:80,92
http,79.110.198.37:8080,99
http,47.120.26.153:8888,95
http,103.65.237.92:5678,96
http,157.66.84.14:8080,69
http,141.98.153.86:80,97
http,152.53.194.55:35463,71
http,79.110.200.27:8000,99
http,131.72.71.5:40033,67
http,209.97.150.167:3128,87
http,124.105.102.167:8082,67
http,42.180.0.58:6182,95
http,134.209.29.120:8080,100
http,222.59.173.105:45124,85
http,46.122.7.149:8080,73
http,176.88.168.109:8080,70
http,103.147.77.254:7777,73
http,97.74.87.226:80,99
http,41.33.219.131:1981,72
http,116.68.170.117:8080,71
http,220.233.184.21:80,92
http,51.79.99.237:4502,83
http,38.56.213.29:999,78
http,45.225.89.145:999,76
http,119.3.113.152:9094,85
http,121.43.150.231:3128,83
http,202.165.47.90:55443,69
http,187.19.128.76:8090,91
http,60.187.246.46:8085,79
http,83.168.72.172:8081,84
http,190.121.4.157:999,72
http,47.238.128.246:9200,100
http,81.31.234.70:80,69
http,157.20.36.245:1111,69
http,103.172.42.105:1111,72
http,154.66.107.63:999,75
http,222.59.173.105:45090,87
http,64.110.82.7:8080,94
http,218.75.224.4:3309,100
http,47.96.42.36:80,100
http,61.158.175.38:9002,99
http,103.155.168.164:8299,70
http,103.216.51.2:8080,87
http,47.250.159.65:9080,100
http,57.129.81.201:8080,91
http,157.180.121.252:13461,75
http,103.72.89.2:8080,68
http,103.211.26.94:80,79
http,200.71.111.26:999,72
http,101.132.222.120:80,100
http,121.43.43.217:10007,83
http,157.180.121.252:57411,73
http,123.141.181.2:5031,69
http,190.53.46.11:38525,79
http,117.54.114.97:80,90
http,43.128.87.252:443,83
http,39.106.192.29:8443,100
http,43.231.78.203:8080,80
http,37.140.51.159:80,87
http,4.195.16.140:80,100
http,45.168.244.16:8080,76
http,8.213.137.155:8001,95
http,103.18.77.14:1111,81
http,103.122.1.26:8080,67
http,116.212.137.74:8080,71
http,60.171.194.50:9300,70
http,119.165.208.30:9999,71
http,157.180.121.252:13327,73
http,101.132.134.160:8888,99
http,147.75.34.74:10020,77
http,47.251.74.38:161,100
http,152.53.107.230:80,97
http,8.213.128.6:9091,88
http,8.213.128.6:8889,87
http,157.180.121.252:25331,77
http,103.190.60.17:9090,68
http,200.76.28.202:999,71
http,135.181.154.225:80,99
http,157.180.121.252:50475,79
http,103.178.176.166:8080,72
http,91.191.233.250:3128,69
http,103.216.49.233:8080,89
http,152.231.29.135:999,73
http,181.119.111.239:999,73
http,126.209.73.253:8082,67
http,57.129.81.201:8081,90
http,204.157.251.178:999,76
http,39.101.65.228:3127,91
http,123.30.154.171:7777,100
http,103.49.114.195:8080,99
http,113.108.13.120:4433,100
http,8.213.129.15:9999,91
http,47.250.159.65:161,100
http,203.95.196.68:8080,71
http,8.213.128.90:86,89
http,113.204.79.230:9091,99
http,45.178.54.65:999,69
http,8.213.137.155:8015,94
http,185.82.218.85:80,83
http,39.101.65.228:9992,87
http,185.82.238.42:8888,69
http,8.213.134.213:8008,100
http,89.58.57.45:80,99
http,180.190.200.107:8082,67
http,200.117.0.225:999,70
http,109.95.220.45:8080,95
http,42.96.16.176:1312,85
http,157.180.121.252:24943,76
http,103.118.46.64:8080,93
http,209.121.164.51:31147,67
http,153.0.171.163:8085,99
http,27.49.68.66:8082,67
http,86.109.3.24:10087,71
http,190.122.185.170:999,68
http,8.213.134.213:1081,100
http,8.213.128.6:8050,85
http,180.149.234.73:6214,69
http,139.135.141.12:8095,70
http,119.110.233.203:3129,67
http,47.251.74.38:98,100
http,178.159.124.54:65056,71
http,8.215.3.250:199,100
http,103.81.115.210:8080,71
http,47.97.121.189:1000,83
http,93.126.23.193:8080,77
http,222.59.173.105:45167,83
http,31.14.114.77:1081,83
http,190.52.100.0:999,68
http,8.210.17.35:100,94
http,41.65.55.2:1981,73
http,109.135.16.145:8789,71
http,103.153.135.58:8083,69
http,8.220.204.215:8443,100
http,8.213.129.15:8181,87
http,8.220.204.215:8123,100
http,203.189.96.232:80,71
http,171.229.234.68:7001,73
http,35.206.88.200:8888,75
http,8.220.204.215:4002,100
http,209.14.117.220:999,85
http,154.62.226.126:8888,83
http,43.128.87.252:80,81
http,5.45.126.128:8080,89
http,8.211.51.115:3333,100
http,8.213.128.90:1081,83
http,8.215.12.103:8085,100
http,103.105.55.35:8085,71
http,193.43.149.13:8080,73
http,103.66.149.194:8080,69
http,92.67.186.210:80,94
http,47.91.109.17:8090,100
http,118.178.197.213:3128,89
http,175.110.114.216:80,83
http,8.213.197.208:45,100
http,202.179.16.2:443,70
http,123.141.181.86:5031,92
http,8.213.128.90:3132,81
http,114.9.27.246:8080,71
http,77.242.30.9:8088,67
http,160.22.20.231:8080,87
http,103.127.220.62:8080,77
http,123.141.181.33:5031,75
http,197.221.234.253:80,99
http,103.112.54.21:58080,79
http,36.33.43.226:8060,73
http,31.14.114.68:1081,82
http,8.213.197.208:1080,100
http,103.231.78.36:80,97
http,89.58.55.33:80,100
http,47.91.109.17:1080,100
http,8.213.215.187:4002,100
http,138.121.114.142:999,67
http,31.14.114.73:1081,83
http,204.199.140.27:999,67
http,103.231.239.166:58080,76
http,87.126.65.11:1388,68
http,139.59.1.14:8080,100
http,176.88.175.202:8080,74
http,51.75.206.209:80,75
http,181.143.42.138:8080,71
http,78.80.228.150:80,98
http,31.14.114.66:1081,82
http,31.14.114.74:1081,83
http,118.27.111.97:80,67
http,157.66.84.207:8181,67
http,104.238.232.210:999,68
http,47.119.164.33:3129,100
http,39.172.97.192:8060,77
http,103.190.120.153:30044,67
http,47.121.133.212:3128,100
http,103.48.71.30:84,67
http,149.86.142.215:8080,75
http,103.162.54.252:8080,67
http,222.59.173.105:45219,87
http,185.235.16.12:80,100
http,103.172.42.183:2525,69
http,62.193.108.145:1981,67
http,157.66.36.145:8080,71
http,8.134.64.180:8980,75
http,179.1.126.78:999,71
http,8.212.165.33:3333,98
http,31.14.114.70:1081,83
http,39.107.253.174:8088,75
http,126.209.72.164:8082,79
http,117.54.114.101:80,85
http,47.245.117.43:80,83
http,14.225.3.194:3128,80
http,122.3.207.67:8086,72
http,46.219.2.5:80,84
http,8.152.192.95:9981,99
http,41.223.119.156:3128,99
http,8.213.129.15:8002,79
http,119.3.113.151:9094,85
http,47.121.182.36:10000,100
http,147.75.92.248:80,75
http,101.126.67.123:8082,75
http,8.211.200.183:3128,100
http,38.199.65.97:999,75
http,117.54.114.35:80,83
http,47.119.19.221:3128,100
http,159.224.232.194:8888,99
http,124.217.42.220:8080,67
http,113.108.105.30:9091,72
http,31.14.114.71:1081,81
http,102.66.2.187:9999,72
http,47.119.19.221:8081,100
http,120.26.52.35:2080,100
http,186.65.104.52:2024,85
http,47.119.22.92:8081,100
http,45.133.107.192:81,67
http,39.102.214.152:9080,100
http,39.102.209.121:8008,100
http,157.66.20.100:8080,67
http,47.121.129.129:9098,100
http,47.119.22.156:80,100
http,109.194.34.246:8082,98
http,119.3.113.150:9094,85
http,95.47.239.65:3128,83
http,31.14.114.76:1081,83
http,31.14.114.72:1081,82
http,213.233.178.137:3128,83
http,157.15.93.82:8080,68
http,147.28.240.215:9401,76
http,183.60.141.17:443,91
http,31.14.114.75:1081,82
http,120.26.123.95:8010,99
http,120.79.11.58:80,100
http,41.191.203.161:80,97
http,47.121.182.36:8888,100
http,120.55.240.71:8647,99
http,45.167.126.1:8080,83
http,160.191.180.202:8999,76
http,147.28.240.217:9443,76
http,147.28.240.215:9443,76
http,31.14.114.67:1081,82
http,103.125.174.67:8080,67
http,41.191.203.167:80,95
http,47.121.133.212:4006,100
http,47.119.22.156:10000,100
http,222.59.173.105:45210,83
http,115.147.16.205:5050,73
http,41.59.90.168:80,95
http,79.110.201.235:8081,90
http,47.121.182.36:39,87
http,8.213.134.213:4145,100
http,103.82.20.18:8888,68
http,138.117.85.217:999,71
http,47.121.133.212:4145,100
http,91.132.92.150:80,83
http,47.121.129.129:8088,100
http,47.121.129.129:8888,100
http,180.149.234.74:6214,76
http,147.28.240.218:9400,76
http,106.14.255.124:8080,77
http,152.53.194.55:32413,71
http,147.28.240.218:9401,76
http,120.25.189.254:8008,100
http,147.28.240.217:443,76
http,123.141.181.3:5031,77
http,49.65.124.192:3128,89
http,168.220.89.95:3128,69
http,47.121.183.107:4006,100
http,41.191.203.162:80,96
http,121.43.146.222:9080,100
http,57.129.81.201:999,87
http,47.121.183.107:31281,100
http,147.28.240.215:443,76
http,129.146.167.15:3128,86
http,157.180.121.252:21001,77
http,117.74.65.207:443,100
http,222.28.182.233:29290,67
http,120.25.189.254:8800,100
http,41.191.203.160:80,93
http,154.19.184.154:80,93
http,112.54.47.193:7890,67
http,147.28.240.214:443,76
http,41.59.90.175:80,95
http,47.121.182.88:9098,100
http,103.147.246.105:8080,69
http,8.138.82.6:8081,100
http,38.183.146.181:8090,69
http,147.28.240.217:80,76
http,147.28.240.214:9401,76
http,47.99.112.148:8888,100
http,147.28.240.216:9443,76
http,47.99.112.148:8060,100
http,39.102.213.3:3128,100
http,147.28.240.218:443,76
http,47.99.112.148:80,100
http,47.119.22.156:9080,100
http,120.26.104.146:6379,100
http,47.104.27.165:7878,100
http,119.93.87.65:8080,72
http,147.28.240.214:80,76
http,147.28.240.216:9400,76
http,124.6.51.227:8099,69
http,103.82.0.42:31280,75
http,47.120.0.231:9095,100
http,49.156.44.116:8080,79
http,4.156.78.45:80,99
http,39.102.209.163:3128,100
http,137.97.39.162:8080,69
http,47.103.103.132:8443,69
http,147.28.240.216:80,76
http,106.14.104.220:5080,100
http,147.28.240.216:443,76
http,39.102.209.128:10000,100
http,41.191.203.163:80,94
http,47.104.27.165:8080,100
http,47.116.181.146:5050,100
http,39.102.209.128:9098,100
http,160.19.16.148:8181,67
http,147.28.240.218:9443,76
http,47.116.181.146:30000,100
http,103.167.172.2:8080,70
http,47.120.0.231:8080,100
http,147.28.240.214:9400,76
http,47.76.144.139:3129,100
http,185.105.102.179:80,79
http,39.104.16.201:8443,100
http,222.59.173.105:45023,85
http,47.104.27.165:80,100
http,141.253.102.129:3140,67
http,47.108.159.113:8443,100
http,147.28.240.214:9443,76
http,39.102.211.162:8888,100
http,147.28.240.216:9401,75
http,47.109.110.100:8008,100
http,47.238.128.246:6379,100
http,34.0.1.196:80,69
http,147.28.240.215:80,76
http,164.163.40.15:10000,85
http,47.92.82.167:9098,100
http,47.76.144.139:9080,100
http,103.155.199.67:8080,69
http,147.28.240.217:9401,75
http,164.163.40.110:10000,85
http,164.163.40.1:10000,81
http,47.92.82.167:3128,100
http,39.102.211.64:8008,100
http,157.180.121.252:51247,75
http,47.109.110.100:9098,100
http,103.148.39.10:84,67
http,39.104.23.154:2022,100
http,113.192.1.20:8181,67
http,164.163.40.14:10000,79
http,108.170.12.13:80,69
http,106.14.104.220:34567,100
http,120.26.52.35:8081,100
http,78.28.152.111:80,67
http,39.104.23.154:8080,100
http,39.102.213.3:8888,100
http,47.238.128.246:8181,100
http,164.163.42.54:10000,81
http,36.138.53.26:10019,99
http,157.180.121.252:12747,79
http,39.102.213.3:8008,100
http,47.108.159.113:80,100
http,147.28.240.218:80,76
http,103.234.27.194:8080,68
http,47.108.159.113:18080,100
http,123.141.181.23:5031,73
http,39.104.57.33:8081,100
http,39.104.16.201:8081,100
http,164.163.42.23:10000,83
http,39.102.211.64:8081,100
http,103.41.88.182:84,69
http,120.25.189.254:3129,100
http,47.109.83.196:80,100
http,39.104.69.76:8090,100
http,141.253.112.177:3241,67
http,222.59.173.105:45153,84
http,47.109.83.196:9098,100
http,221.231.13.198:1080,99
http,178.16.130.81:80,69
http,39.104.59.56:9080,100
http,8.137.62.53:8081,100
http,39.104.16.201:30001,77
http,164.163.42.24:10000,85
http,39.104.59.56:8888,100
http,47.121.182.88:9080,100
http,103.130.107.193:83,67
http,103.20.88.25:8080,71
http,39.102.210.176:80,100
http,164.163.41.1:10000,83
http,39.104.57.33:7777,100
http,8.138.82.6:3128,100
http,222.59.173.105:45058,83
http,211.73.178.144:80,94
http,39.104.59.56:6379,100
http,39.102.210.176:2022,100
http,4.245.123.244:80,99
http,164.163.42.26:10000,79
http,34.122.187.196:80,67
http,62.210.215.36:80,85
http,164.163.42.17:10000,85
http,39.104.69.76:9080,100
http,185.41.152.110:3128,90
http,120.46.194.235:6125,75
http,8.137.62.53:9098,100
http,47.251.73.54:808,100
http,164.163.42.55:10000,79
http,47.238.134.126:8443,82
http,221.202.27.194:10810,96
http,164.163.42.51:10000,81
http,39.102.213.213:80,100
http,101.200.158.109:59394,100
http,47.92.143.92:5060,100
http,47.92.143.92:3128,100
http,103.181.30.1:8080,67
http,39.102.211.162:5060,100
http,141.147.9.254:80,69
http,47.120.0.231:3128,100
http,39.102.210.176:6666,100
http,124.83.43.145:8080,69
http,39.102.213.213:8008,100
http,103.55.224.51:8181,67
http,39.102.213.213:8089,100
http,36.138.53.26:10017,100
http,8.148.20.126:80,98
http,121.43.146.222:34567,100
http,164.163.42.45:10000,79
http,222.59.173.105:45038,77
http,103.146.185.115:2021,69
http,84.103.174.6:80,69
http,39.104.69.76:8081,100
http,164.163.42.4:10000,83
http,120.27.224.64:3129,99
http,119.18.149.9:5020,67
http,164.163.42.15:10000,83
http,5.190.36.2:3128,67
http,166.117.179.111:8080,82
http,164.163.42.29:10000,81
http,45.174.95.142:999,82
http,38.54.9.151:1080,100
http,8.148.20.126:7788,98
http,103.130.83.10:8080,67
http,91.233.169.23:8081,69
http,164.163.42.7:10000,83
http,8.148.20.126:9098,98
http,47.121.182.88:8090,100
http,8.220.141.8:9090,100
http,147.28.240.215:9400,76
http,58.216.109.14:800,99
http,38.54.9.151:20000,100
http,47.92.143.92:8081,100
http,164.163.42.22:10000,85
http,51.161.197.172:6541,73
http,8.220.141.8:89,100
http,164.163.42.3:10000,83
http,101.200.158.109:30001,100
http,101.200.158.109:80,100
http,8.220.141.8:13,100
http,13.211.233.22:36619,79
http,164.163.42.33:10000,87
http,103.153.62.243:8181,77
http,38.54.9.151:1234,100
http,219.93.101.63:80,85
http,219.93.101.60:80,81
http,47.116.210.163:8008,100
http,58.69.117.149:8082,67
http,164.163.42.35:10000,87
http,164.163.42.38:10000,79
http,8.212.165.164:9080,100
http,45.186.6.104:3128,95
http,39.102.213.187:2080,100
http,82.137.90.192:80,67
http,39.102.213.187:3128,100
http,121.43.146.222:9098,89
http,47.76.144.139:443,100
http,8.212.165.164:5001,100
http,154.118.231.30:80,99
http,39.102.213.187:8089,100
http,8.219.97.248:80,100
http,38.196.241.236:999,67
http,203.210.86.53:8080,69
http,117.54.114.103:80,92
http,66.36.234.130:1339,88
http,8.211.51.115:10000,98
http,47.237.113.119:5060,100
http,89.46.249.253:53018,72
http,47.237.113.119:8181,100
http,200.125.168.211:999,67
http,98.64.128.182:3128,87
http,152.230.215.123:80,67
http,203.162.13.26:6868,69
http,195.114.209.50:80,79
http,103.190.120.98:30017,67
http,47.251.87.74:9080,100
http,103.235.181.241:8080,68
http,216.195.100.56:3129,77
http,47.238.128.246:8888,67
http,219.251.142.189:3128,67
http,47.91.110.148:8008,100
http,174.138.30.119:443,81
http,47.251.87.74:1036,100
http,8.213.197.208:8081,98
http,47.91.109.17:1720,100
http,213.87.103.76:3128,82
http,8.210.17.35:8001,100
http,47.91.110.148:1080,100
http,164.163.42.6:10000,83
http,8.138.82.6:100,67
http,13.80.134.180:80,71
http,131.148.8.130:3128,87
http,89.168.33.135:3130,69
http,47.251.74.38:8008,99
http,164.163.42.20:10000,79
http,47.91.110.148:8888,100
http,149.129.255.179:8060,100
http,47.96.156.28:9002,89
http,196.1.93.16:80,71
http,164.163.42.2:10000,81
http,38.156.235.35:999,67
http,86.109.3.23:10003,67
http,8.210.17.35:8008,97
http,36.136.27.2:4999,99
http,120.26.104.146:100,81
http,8.220.204.92:90,100
http,149.129.226.9:41,100
http,120.26.104.146:8081,92
http,201.150.119.174:999,71
http,36.139.22.230:3128,69
http,149.129.226.9:69,100
http,36.37.180.40:8080,75
http,103.175.240.164:3127,69
http,91.222.238.112:80,67
http,47.251.87.74:8081,99
http,3.106.245.146:57985,83
http,47.237.107.41:8443,100
http,156.244.11.6:443,99
http,14.172.146.226:20399,69
http,8.209.96.245:7070,100
http,222.222.101.150:8889,69
http,103.82.22.111:8888,67
http,8.213.222.247:8090,100
http,200.24.130.150:999,68
http,8.210.17.35:3128,91
http,191.252.204.220:8080,100
http,156.244.11.6:20000,99
http,8.213.222.247:10000,100
http,47.104.198.111:9098,100
http,182.253.151.54:3128,69
http,41.59.90.171:80,97
http,47.237.107.41:9090,100
http,8.211.51.115:20002,99
http,8.213.222.247:18081,100
http,47.116.210.163:100,81
http,156.244.11.6:8181,99
http,47.251.73.54:2083,100
http,160.187.174.91:8080,69
http,179.1.201.140:999,67
http,149.129.255.179:3128,100
http,149.129.255.179:8080,100
http,39.102.214.192:8081,100
http,103.122.0.52:8181,86
http,8.213.128.90:19,75
http,222.59.173.105:45240,85
http,8.213.222.157:1081,100
http,47.116.181.146:8443,100
http,47.238.130.212:8004,100
http,124.158.184.21:64999,74
http,8.220.204.92:9999,100
http,47.250.159.65:18081,100
http,120.26.52.35:1081,67
http,47.121.129.129:100,83
http,103.156.17.39:8818,79
http,39.102.208.149:9080,100
http,47.251.74.38:119,67
http,8.212.165.164:443,100
http,103.114.96.246:8080,75
http,103.76.201.109:8080,71
http,47.238.130.212:8008,100
http,8.211.200.183:84,100
http,128.199.202.122:8080,100
http,8.211.200.183:8123,100
http,8.220.204.92:3129,100
http,31.14.114.69:1081,82
http,47.109.83.196:100,99
http,148.244.178.77:999,69
http,47.238.130.212:1080,100
http,39.104.57.33:8088,100
http,39.102.208.149:9999,100
http,8.211.194.78:9098,100
http,8.211.194.78:4002,100
http,27.147.129.26:5050,74
http,8.215.15.163:4006,100
http,8.213.222.157:100,100
http,103.155.199.68:7777,86
http,222.59.173.105:45130,87
http,149.129.226.9:104,99
http,78.13.104.52:1047,77
http,8.211.49.86:17,100
http,8.220.204.215:31433,81
http,8.137.62.53:100,100
http,39.104.57.33:8888,89
http,39.102.213.3:1081,81
http,191.7.197.8:8080,67
http,8.213.222.157:80,100
http,39.102.208.236:9080,100
http,8.215.15.163:8888,100
http,186.65.109.21:81,67
http,160.20.128.7:1080,85
http,8.211.49.86:6666,100
http,8.215.3.250:443,100
http,103.24.213.141:8090,67
http,8.211.194.78:5800,100
http,8.211.49.86:8443,100
http,47.237.107.41:6379,100
http,8.211.49.86:2000,88
http,103.190.120.153:30031,77
http,47.237.2.245:9050,100
http,117.161.170.163:9189,71
http,47.250.51.110:8081,100
http,8.211.194.85:6379,100
http,39.102.211.162:80,100
http,114.80.37.192:3081,67
http,90.162.35.34:80,98
http,27.50.29.166:8085,69
http,47.121.182.88:20000,83
http,8.211.194.85:45,100
http,86.109.3.23:10035,71
http,8.211.194.85:9080,97
http,8.213.197.208:80,67
http,47.121.133.212:9090,81
http,118.70.12.171:53281,67
http,200.174.198.86:8888,83
http,39.102.214.192:8888,100
http,222.59.173.105:45238,84
http,47.237.2.245:10,100
http,8.213.134.213:89,79
http,47.250.51.110:1234,100
http,8.213.215.187:6379,100
http,40.192.27.104:13128,81
http,101.255.69.26:8080,73
http,8.211.200.183:6969,67
http,47.109.110.100:100,100
http,124.6.51.226:8099,73
http,47.105.122.72:100,100
http,185.130.28.5:56789,77
http,140.227.61.201:3128,87
http,194.238.27.113:3128,69
http,198.49.68.80:80,91
http,34.87.84.105:80,77
http,126.209.16.60:8082,75
http,8.213.128.6:8089,75
http,39.104.27.89:10000,100
http,47.250.51.110:8080,100
http,121.43.154.123:1081,100
http,106.14.91.83:1080,100
http,47.91.109.17:80,75
http,112.216.83.10:3128,91
http,206.85.9.131:8080,69
http,45.90.216.103:8080,83
http,47.121.183.107:10000,100
http,119.76.131.103:8080,67
http,8.211.51.115:104,83
http,31.28.4.192:80,72
http,47.104.28.135:4216,100
http,47.119.19.221:1080,100
http,147.28.240.217:9400,76
http,117.54.114.99:80,89
http,58.214.243.92:80,94
http,47.119.164.33:10000,100
http,47.237.113.119:1081,97
http,8.212.165.164:8020,75
http,8.213.129.20:88,81
http,47.119.20.8:3128,100
http,126.209.73.254:8082,71
http,39.102.210.176:8081,82
http,72.46.141.149:8080,67
http,13.201.214.73:8080,83
http,222.127.55.155:8082,73
http,103.94.52.70:3128,83
http,197.243.27.122:3128,84
http,8.215.3.250:8443,100
http,36.50.92.147:8080,90
http,128.199.202.122:80,82
http,47.105.122.72:3129,100
http,200.24.130.149:999,69
http,110.16.77.99:8082,74
http,47.119.20.8:10000,100
http,45.166.93.113:999,85
http,103.181.255.49:8080,75
http,202.154.18.160:8084,91
http,103.167.170.167:8080,81
http,202.93.244.42:65432,69
http,39.104.23.154:1080,100
http,182.253.136.100:1230,67
http,121.43.109.88:100,100
http,39.102.214.192:10000,100
http,143.42.66.91:80,98
http,47.119.164.33:8080,89
http,169.239.85.121:8080,70
http,39.102.209.163:9080,100
http,49.146.154.43:8082,71
http,103.153.191.9:8085,69
http,103.48.68.18:83,77
http,103.184.56.240:8080,69
http,160.19.146.210:8080,71
http,101.255.148.2:8080,85
http,8.213.215.187:41890,99
http,178.252.177.33:3128,67
http,103.126.87.203:8081,70
http,47.74.46.81:8085,100
http,86.109.3.23:10083,77
http,117.161.170.163:9037,67
http,101.200.158.109:2000,79
http,8.220.141.8:8090,75
http,8.219.229.53:59394,100
http,47.74.46.81:50,100
http,103.182.79.137:8085,69
http,203.190.46.99:8080,69
http,94.73.239.124:55443,72
http,39.102.213.50:8080,100
http,39.104.27.89:80,100
http,180.191.23.221:8081,69
http,113.162.238.186:20399,67
http,103.176.97.231:8085,69
http,103.187.162.75:8085,72
http,8.213.137.155:8090,79
http,47.92.143.92:8181,80
http,103.109.57.118:8080,73
http,8.211.194.78:3129,81
http,182.253.73.13:443,71
http,103.153.38.105:8083,85
http,103.158.121.245:8090,81
http,103.31.235.197:1111,78
http,103.124.197.227:8080,67
http,47.238.134.126:808,67
http,112.199.40.53:8080,69
http,103.155.198.142:1080,68
http,182.253.145.142:3128,79
http,222.127.132.6:8080,70
http,38.54.71.67:80,100
http,103.245.96.165:3214,69
http,38.172.129.64:999,69
http,122.54.193.69:8082,70
http,163.223.78.97:8080,73
http,165.16.92.193:8102,69
http,39.102.213.187:80,80
http,222.59.173.105:45108,92
http,39.102.211.162:100,81
http,181.94.246.214:3131,75
http,103.191.254.245:1024,75
http,103.115.156.142:1452,67
http,117.161.170.163:9325,71
http,39.100.88.89:100,100
http,103.55.225.38:8080,68
http,122.54.119.79:8080,75
